id,student_id,course_id,enrollment_date,grade,attendance_percentage
3feddf1c-f2ea-42f0-9d5a-b102583ff68b,e10c0a8c-3617-4446-96cf-2e870b4a1623,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,B+,86
ffd6c2c3-d8a5-47fd-9d5b-80823197a431,e10c0a8c-3617-4446-96cf-2e870b4a1623,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,C,89
c8c1f548-3d24-487a-9dd4-fc52b2d7d7bd,2d939db8-771e-4461-9438-51328c40cd2b,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B+,84
25e5726b-8501-41e7-8c5e-1a6ae15255ea,2d939db8-771e-4461-9438-51328c40cd2b,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,B+,82
3510778a-45d1-4b2b-bb05-33f8b08225ee,2d939db8-771e-4461-9438-51328c40cd2b,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,A+,81
99016ac9-9fe2-46d0-a692-fbd05f67a5f7,65f8f774-f603-4575-b39b-de0a32279e7e,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B+,78
03e8d7cc-2821-4260-876a-a7d732e42fd4,65f8f774-f603-4575-b39b-de0a32279e7e,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C,92
7cbfde95-0f7a-4ed3-89a4-70d445082310,65f8f774-f603-4575-b39b-de0a32279e7e,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,,80
0622927f-9e7b-4b03-8836-f9a04b6fa30e,5718a24c-aef6-4c3f-b816-023ad9905d28,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,A,81
762651a6-0bab-4ed7-8196-a6750b8db2dd,5718a24c-aef6-4c3f-b816-023ad9905d28,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C,90
93e7bcd6-a578-434d-ad42-b14db9b633a0,5718a24c-aef6-4c3f-b816-023ad9905d28,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,B+,93
18c78609-4a4e-469d-a756-98d4724163f8,ceb7dd3b-6575-435e-a208-7903db83293e,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,,91
8c59309e-6a9b-4a7f-adbd-90e65ad6effa,ceb7dd3b-6575-435e-a208-7903db83293e,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C+,84
67e9d47b-a25a-4290-b4a3-f22e11f898c0,ceb7dd3b-6575-435e-a208-7903db83293e,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,A+,81
d06032b0-5713-4000-97ec-c8fc47ef8136,0c4ea9a9-1d75-40e0-bdf6-e0df521bb9c8,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B+,82
f5de01c0-8b4d-4d77-bf83-3abcc8aa300c,0c4ea9a9-1d75-40e0-bdf6-e0df521bb9c8,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,B+,80
9e66d424-d367-4179-8527-012d0bcccd0b,0c4ea9a9-1d75-40e0-bdf6-e0df521bb9c8,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,B+,75
f6e2bca6-22ea-43f4-b053-3631e3bf132e,d6345ee5-6503-4a5b-bc02-39ce8bfe8266,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,C,92
e287b0f5-ec62-440f-9ccc-f16e0de4ba89,d6345ee5-6503-4a5b-bc02-39ce8bfe8266,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,A,83
b2d1e7e8-de33-4035-b7ac-4eb66d2573a8,d6345ee5-6503-4a5b-bc02-39ce8bfe8266,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,A+,76
5729c369-fdf8-40e4-a404-7d2057817e77,3da323b5-707a-445f-9abf-5274ad78b685,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,C+,84
c5b6a158-9066-4c6e-aa1d-5edd4dc1781a,3da323b5-707a-445f-9abf-5274ad78b685,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C,79
d81bfeda-1134-48d4-9114-1498263bad3d,3da323b5-707a-445f-9abf-5274ad78b685,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C,90
7939a4c7-0921-4f06-bbed-a9d7e5d06d4c,3da323b5-707a-445f-9abf-5274ad78b685,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,A+,75
9b0e65f9-0e41-4d85-8dff-4c54bc19d04a,3da323b5-707a-445f-9abf-5274ad78b685,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,C+,84
cd496e10-4bb2-49eb-b67e-4cc91e9ba2d9,3da323b5-707a-445f-9abf-5274ad78b685,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,B,90
74f8851e-9f9b-4f52-ba79-b7add35341c7,3da323b5-707a-445f-9abf-5274ad78b685,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B,85
31ad0de1-62be-44bd-ab2e-c2588ecd5f2d,3da323b5-707a-445f-9abf-5274ad78b685,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,A,76
6c266f28-5564-496d-8130-13e7b0cb23f7,c771d73c-f41e-4230-b422-ffddd5760352,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,B+,90
d2353740-3a67-46c5-a78d-41bb0b78ccb3,c771d73c-f41e-4230-b422-ffddd5760352,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,A+,77
bb99a351-1f5a-4166-b13a-120cf43122e4,c771d73c-f41e-4230-b422-ffddd5760352,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,B,90
4d553357-2f48-467e-b10c-e8609f1fcfdc,c771d73c-f41e-4230-b422-ffddd5760352,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,A+,93
63f7d3b8-5af5-4fea-b634-76ccfdf27114,c771d73c-f41e-4230-b422-ffddd5760352,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,C,76
acb50231-3b7f-4307-a1c1-8144240cc466,c771d73c-f41e-4230-b422-ffddd5760352,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,A,79
c4206c4c-cb0c-41b7-a133-fddac743c731,c771d73c-f41e-4230-b422-ffddd5760352,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,,93
c9f2553b-4a2d-42bc-8cd5-3dac34d080b5,c771d73c-f41e-4230-b422-ffddd5760352,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,B+,77
5979a957-f47c-4c7b-9db2-b346efcb2015,948be8bb-9225-4e55-8fa0-bab5bdb3b091,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A,78
7455871b-470b-4474-8cc7-c1fa5c662bc2,948be8bb-9225-4e55-8fa0-bab5bdb3b091,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C+,88
fac1dfdb-dcaf-4f91-9db9-922f7f73082d,948be8bb-9225-4e55-8fa0-bab5bdb3b091,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C+,94
1eaca5e5-b37d-4bbb-b026-afc1c7394f9e,948be8bb-9225-4e55-8fa0-bab5bdb3b091,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,,94
cc006c2a-253c-4b09-9719-13a82bf81200,948be8bb-9225-4e55-8fa0-bab5bdb3b091,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,A,91
25361185-0cce-4c1a-833a-410dbf41f03d,948be8bb-9225-4e55-8fa0-bab5bdb3b091,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,B,89
aa6f2c90-2154-446b-9664-68131d2279cc,948be8bb-9225-4e55-8fa0-bab5bdb3b091,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B,84
38180560-54a8-4877-86bf-0f054fe4361d,948be8bb-9225-4e55-8fa0-bab5bdb3b091,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,,93
8c59c8ca-b3e5-466a-a061-f3c362d582a0,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,B,84
b9dc9d7c-5f11-4faa-bbc8-335d586222b7,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C+,94
310716fd-c16d-4b35-9f22-21184dadf75c,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,A+,94
23f31318-18b1-44e7-b4fa-8f865c119d83,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,C,78
aa4d0ffb-02f2-4429-9352-c0fef25349d4,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,,81
3d18e0a9-b47e-4f56-a8e4-8f7d872d83cc,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,C,81
741cb90d-6e45-40f1-a6dd-7e9b25b5b18e,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B+,77
78390495-007b-450c-837a-058abdc1726a,9872af4e-ff07-4cf5-baa8-6dd8485b3b46,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,A,82
4b92ec9e-2d3a-485a-8a97-4d84da6c9646,ec84de51-d164-417c-b67f-adb69be3c1e7,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A,92
552ac5d9-6868-4e90-83bf-f0e79af97242,ec84de51-d164-417c-b67f-adb69be3c1e7,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,A+,80
9af046a9-02f4-428c-835c-30b520350511,ec84de51-d164-417c-b67f-adb69be3c1e7,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,A+,88
7161416d-100b-4c74-8fb9-42473af1c4e2,ec84de51-d164-417c-b67f-adb69be3c1e7,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,B,94
7262c8b9-a3ff-4425-9de3-9b1ca8ce4b73,ec84de51-d164-417c-b67f-adb69be3c1e7,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,B,84
e5f1777a-3b54-46da-b760-cdb57b44e8fa,ec84de51-d164-417c-b67f-adb69be3c1e7,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,A+,82
6143e31f-53b4-4779-b0e1-eebc0a88c4e7,ec84de51-d164-417c-b67f-adb69be3c1e7,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B+,84
ba39fe7a-f534-4976-879a-9889fd54b95f,ec84de51-d164-417c-b67f-adb69be3c1e7,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,C,89
6083ef64-eef4-43bc-84be-5671eeb073bd,b303ec59-feed-410d-b8a5-c7f67d70a54d,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A+,82
ed902759-558f-4b06-9c18-db762e9ad0ae,b303ec59-feed-410d-b8a5-c7f67d70a54d,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,B+,95
719efb05-65b5-4286-96b9-af87aadd99fa,b303ec59-feed-410d-b8a5-c7f67d70a54d,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C+,81
cffc8b65-8298-4bf2-a474-4e0860f7705b,b303ec59-feed-410d-b8a5-c7f67d70a54d,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,B,78
0f3a3b2c-2316-44f9-85ca-047aab134136,b303ec59-feed-410d-b8a5-c7f67d70a54d,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,C+,82
89af2e13-982b-4a68-911c-df2930ed7708,b303ec59-feed-410d-b8a5-c7f67d70a54d,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,C,79
f065e89d-be17-42ab-b8c7-b293948d1cef,b303ec59-feed-410d-b8a5-c7f67d70a54d,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B+,79
b37e8a43-9175-44bb-a9ca-41417f73f0d6,b303ec59-feed-410d-b8a5-c7f67d70a54d,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,A+,76
664ae977-a1f4-4971-b0c2-975eb1c8ad51,02411a6f-418e-4f95-8a15-5576a83c5584,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A,84
e2e7ea2d-be05-47b6-80b4-7c70d5ce6e43,02411a6f-418e-4f95-8a15-5576a83c5584,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C+,93
3d78f8e2-d0bc-4773-8b4f-5f71e5b09f2a,02411a6f-418e-4f95-8a15-5576a83c5584,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,B+,89
7dfc68a6-005e-4a54-9c6f-d99f48bb528d,02411a6f-418e-4f95-8a15-5576a83c5584,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,A+,89
76649a33-1035-4e34-8cbd-1be0e630c751,02411a6f-418e-4f95-8a15-5576a83c5584,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,C,84
f671eb5d-b155-41f5-96a6-563c373d2a78,02411a6f-418e-4f95-8a15-5576a83c5584,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,C,87
3d86cd50-4ce1-4c3c-a76a-86ad68fc349b,02411a6f-418e-4f95-8a15-5576a83c5584,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B+,91
6b7d65aa-b178-4225-addc-b4d1ad2bcea3,02411a6f-418e-4f95-8a15-5576a83c5584,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,C+,90
db3c5540-55be-4e96-b64b-ec51c89cb4fd,8c0d6a70-6287-447c-97e5-318e953d2fbb,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,B,77
d300daf8-2232-4b5c-9e2d-190831085385,8c0d6a70-6287-447c-97e5-318e953d2fbb,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C+,76
26dfa71b-6be3-487a-94ba-dde988ee84fb,8c0d6a70-6287-447c-97e5-318e953d2fbb,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,B,85
edfd64fb-cc1a-4078-988e-cbc5bae878fa,8c0d6a70-6287-447c-97e5-318e953d2fbb,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,C+,83
0197877e-b168-4759-b0bf-7c8ce67f08cf,8c0d6a70-6287-447c-97e5-318e953d2fbb,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,A+,77
ee0626ab-f7c2-4dba-922d-d58203f93db8,8c0d6a70-6287-447c-97e5-318e953d2fbb,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,A,93
4404ec1e-2352-440a-adae-01ae5cfb2102,8c0d6a70-6287-447c-97e5-318e953d2fbb,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,C+,75
ecac70d9-da42-49bc-8926-776851ae55e6,8c0d6a70-6287-447c-97e5-318e953d2fbb,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,,83
093acb80-49ac-48e3-b0d7-26c644325345,cddb6f88-601b-4e8f-a298-b801b1a29d07,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,C+,76
c1151d59-a504-4a8f-9495-2ece5075d2ea,cddb6f88-601b-4e8f-a298-b801b1a29d07,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,,80
456fb8a0-c80d-46ba-bf63-275353928f52,cddb6f88-601b-4e8f-a298-b801b1a29d07,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,B,91
c9ce65fb-51a5-48dd-9dc3-b3e7c3522f6b,cddb6f88-601b-4e8f-a298-b801b1a29d07,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,C,89
90950770-64a0-4451-846f-508b396f649f,cddb6f88-601b-4e8f-a298-b801b1a29d07,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,B+,80
f769bfe5-f8db-4b82-b9be-d2c63e0ea240,cddb6f88-601b-4e8f-a298-b801b1a29d07,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,C+,88
86ddc200-7d9c-48fe-b19d-04aee0b8f3c7,cddb6f88-601b-4e8f-a298-b801b1a29d07,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,C,90
c4549468-6b3e-4120-a98a-99a8fc2c6f2a,cddb6f88-601b-4e8f-a298-b801b1a29d07,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,A+,90
978ef41c-7a82-4e86-94c9-d3188416463e,278c5d43-536f-4fbd-a446-409d45bd3ddc,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,B+,88
de320586-9765-401c-bccd-ee592aa4dd51,278c5d43-536f-4fbd-a446-409d45bd3ddc,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,B+,85
3ea0b0f5-57d1-4adb-bb02-805a3a30b3f4,278c5d43-536f-4fbd-a446-409d45bd3ddc,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C,78
f1abedf6-4931-4b66-a343-52cd8ce90531,278c5d43-536f-4fbd-a446-409d45bd3ddc,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,,80
884c3de7-4fdf-49cb-8513-b70a429d139c,278c5d43-536f-4fbd-a446-409d45bd3ddc,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,B+,88
a89f0159-abc1-4000-aba0-876688aeb92a,278c5d43-536f-4fbd-a446-409d45bd3ddc,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,C,90
ce4b56dc-94bc-4a7c-b537-734060623173,278c5d43-536f-4fbd-a446-409d45bd3ddc,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,B+,87
de9d1ec7-0ae0-4b80-a15a-03b346986c7a,278c5d43-536f-4fbd-a446-409d45bd3ddc,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,,92
7d6b1794-eba3-43a6-a21d-4d09da96f711,df157abd-b3f5-4014-9015-c3f8dd450dee,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A+,89
c0a0b0db-9c17-401d-af27-d5636e30a79f,df157abd-b3f5-4014-9015-c3f8dd450dee,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,A+,85
5b411610-c337-43f1-adcd-f6252d3d000a,df157abd-b3f5-4014-9015-c3f8dd450dee,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,B+,85
19301068-c768-4573-9040-90cab6700f66,df157abd-b3f5-4014-9015-c3f8dd450dee,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,A+,87
fe85cb5f-b8fa-4ee8-b4f2-4d11b584c13a,df157abd-b3f5-4014-9015-c3f8dd450dee,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,,91
68ef5646-a06d-4725-90db-07fe6ee6e2df,df157abd-b3f5-4014-9015-c3f8dd450dee,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,,75
37ff35c2-4ecc-42b0-8b2b-54379f899bad,df157abd-b3f5-4014-9015-c3f8dd450dee,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,C,92
8cf7eb0d-5711-4fc3-baca-b373796aaa4a,df157abd-b3f5-4014-9015-c3f8dd450dee,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,B,88
f86be8ac-ff99-4e1a-9b0f-68b9ae5d5b42,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,A+,81
c1d88254-1c74-4dfb-8f30-cd4d22cfe7b6,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,C+,86
d0647040-fd88-40f5-9283-e76306d228d9,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C+,90
b330bb85-6bda-48be-9641-f8d88fd14cd5,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,C,89
13f160ae-fb8c-4d52-87ee-87e6efefe293,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,,76
c08cafe1-2e02-41b9-a580-f13e544289b6,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,A,83
5d17fa3e-2680-42f1-8265-1960a8cc64ea,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,C+,79
6f2cbb24-ac94-4b30-9eb5-fd38bfc8822b,acd5000f-c3e4-4e31-afae-9a0a9a4caa17,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,B+,89
ca86be5c-e7e0-4d9e-90c9-dbf86b08c4a2,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,bbefba6f-a13e-4f19-9b23-67c75ac687f3,2024-08-01,C,90
a781ed7f-2e24-4218-9336-17b64ae71089,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,0d5d4f29-eb37-4790-a415-90578c6ae8e0,2024-08-01,A+,75
47bd2ef4-986d-4f72-979f-ee5c2c0af48d,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,3144d5f3-36e6-4385-bb87-e3cd1f4c51a7,2024-08-01,C,94
0599890e-990a-4bb0-9dde-5d68c243d0e8,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,a7887873-39a5-4288-bae6-349e9d25d596,2024-08-01,,82
9f5cf777-242d-423a-b421-c0015adbe039,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,35a6fb08-d06d-4d72-929f-603605ad0a04,2024-08-01,C,80
b4f64372-5f51-42d2-8359-617a160d70c0,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,b20e386c-6e86-4736-9f78-01b8c0d32901,2024-08-01,B+,92
de2a9852-4cc7-4646-a05b-a878054eac72,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,fe5c7118-b600-4fe7-af39-6d88e82c6ff5,2024-08-01,A+,92
cc1463ed-8ffb-45ae-93b7-a11013845c62,79166d68-3ff7-42b1-b0c1-1d5b32c9e253,9c686095-d2fd-4028-b8f2-82ecbe930630,2024-08-01,B,77
69bf1bf0-6925-48d8-a1ce-019bea7b2839,52aa98a3-2ec7-499e-861d-dfd3ed76752a,970c9376-f1e2-45f4-ba24-4bf06a54573b,2024-08-01,A,78
a9db4dda-c197-4111-9241-2702da8ea896,52aa98a3-2ec7-499e-861d-dfd3ed76752a,9285a734-6dff-4da5-a494-9ab2894161ed,2024-08-01,B,78
59240de5-4ce5-4929-9d44-80ba98ab9cc5,52aa98a3-2ec7-499e-861d-dfd3ed76752a,18c6b762-04f8-4910-b60a-e7f949b65ee9,2024-08-01,C,79
4bc55ec9-85fe-4e9f-b75b-87c067dea7a2,52aa98a3-2ec7-499e-861d-dfd3ed76752a,c28ce28d-ea17-4b9c-98c7-6842a81c2515,2024-08-01,B,84
c8f63ab8-305c-4cb1-8e23-b927f304a2bd,52aa98a3-2ec7-499e-861d-dfd3ed76752a,8ad61494-ba9f-496f-9d0d-ac13cf8768eb,2024-08-01,C+,83
898f52f5-cbf7-439f-9c01-bf08b2d23f1d,52aa98a3-2ec7-499e-861d-dfd3ed76752a,a829f4b0-42cc-4c49-9db1-7d4153968a6e,2024-08-01,B,90
36e8d50b-ebd3-4fc3-87e3-2b72d7dab0f5,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,970c9376-f1e2-45f4-ba24-4bf06a54573b,2024-08-01,B,82
8456a77d-ac20-4595-bef6-1323feebec44,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,9285a734-6dff-4da5-a494-9ab2894161ed,2024-08-01,B,92
ad2615cf-a3e8-49b5-8b6f-e51ae67f99f9,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,18c6b762-04f8-4910-b60a-e7f949b65ee9,2024-08-01,A,87
e5a2705b-1b7b-44c6-bb0d-3fb8f88f4f65,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,c28ce28d-ea17-4b9c-98c7-6842a81c2515,2024-08-01,A,94
e9e427a5-f14c-4b76-beeb-32c7c3d21b45,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,8ad61494-ba9f-496f-9d0d-ac13cf8768eb,2024-08-01,C+,79
893652ea-97a9-4662-bcc3-44b7fc71a401,fe8a9717-f6bb-4029-80c1-6803ce2bf45c,a829f4b0-42cc-4c49-9db1-7d4153968a6e,2024-08-01,,77
31798781-96c0-4ca9-bc92-244a34a2e7fa,632e6950-7805-4e5e-bfb8-5a28dc61d72a,970c9376-f1e2-45f4-ba24-4bf06a54573b,2024-08-01,B+,88
d9ad26e9-25e2-424b-8de7-9bbe91f5c2f9,632e6950-7805-4e5e-bfb8-5a28dc61d72a,9285a734-6dff-4da5-a494-9ab2894161ed,2024-08-01,B+,91
bc71fbe1-d43b-431c-8020-14600da3086d,632e6950-7805-4e5e-bfb8-5a28dc61d72a,18c6b762-04f8-4910-b60a-e7f949b65ee9,2024-08-01,B+,75
267b54b1-3f9f-473e-8670-179de0a75ebe,632e6950-7805-4e5e-bfb8-5a28dc61d72a,c28ce28d-ea17-4b9c-98c7-6842a81c2515,2024-08-01,B+,84
2c5636a2-e92b-4a74-863f-3fc58d57a497,632e6950-7805-4e5e-bfb8-5a28dc61d72a,8ad61494-ba9f-496f-9d0d-ac13cf8768eb,2024-08-01,,93
647fa8e4-7572-474b-89f8-476707f1356d,632e6950-7805-4e5e-bfb8-5a28dc61d72a,a829f4b0-42cc-4c49-9db1-7d4153968a6e,2024-08-01,C+,90
ac7554cb-a381-4a1a-89b1-3da84518ecaf,8f8c0689-5983-4301-895f-6d3ea6c9932f,970c9376-f1e2-45f4-ba24-4bf06a54573b,2024-08-01,,79
3bfaf84b-f0a8-4cfd-90aa-106e389dfd98,8f8c0689-5983-4301-895f-6d3ea6c9932f,9285a734-6dff-4da5-a494-9ab2894161ed,2024-08-01,B,92
a66eae4b-f0c5-481b-852c-78472739e5ed,8f8c0689-5983-4301-895f-6d3ea6c9932f,18c6b762-04f8-4910-b60a-e7f949b65ee9,2024-08-01,B,86
f3c9c529-8276-4243-9b81-a342e7c58e5e,8f8c0689-5983-4301-895f-6d3ea6c9932f,c28ce28d-ea17-4b9c-98c7-6842a81c2515,2024-08-01,B+,92
549e1b19-b71c-408c-85cf-39292defd403,8f8c0689-5983-4301-895f-6d3ea6c9932f,8ad61494-ba9f-496f-9d0d-ac13cf8768eb,2024-08-01,,92
86d31cad-86ab-4b3a-a6d1-e92f307f65eb,8f8c0689-5983-4301-895f-6d3ea6c9932f,a829f4b0-42cc-4c49-9db1-7d4153968a6e,2024-08-01,B,89
a661da3d-b14b-40ea-b5a0-9a359b67c158,e7ba5675-feb8-49c2-958f-22ef8d0b87c3,970c9376-f1e2-45f4-ba24-4bf06a54573b,2024-08-01,B+,81
a1c88f3f-3f7f-4d25-b83a-c668cba5765a,e7ba5675-feb8-49c2-958f-22ef8d0b87c3,9285a734-6dff-4da5-a494-9ab2894161ed,2024-08-01,C,82
